Date,Text
2020-06-18,"Wahl Color Pro back in stock!!

https://t.co/EWulBQaqsg https://t.co/VlhFeHDaxj"
2020-06-19,"$AMZN beautiful chart, and it's gonna be a monster runner soon. That fuck head Bezos need to split this stock, then… https://t.co/61yEim4zBi"
2020-06-22,"NASDAQ 100 (Aug 24), Top 10 StockMarket Buy Flow Stocks Animated $AMZN $GOOGL $NVDA ... #stocks #stock #StockMarket… https://t.co/TAYDb4Kvbs"
2020-06-23,"Back in stock!!!

12ct of Hand Sanitizer!!!

https://t.co/1UKsUEkNu0

#BwcDeals #Deals #dailydeals… https://t.co/4K5dR9zlyQ"
2020-06-24,I cross referenced all the @ARKInvest active funds to find common holdings. One stock $XLNX is in 4 funds. These st… https://t.co/rjVRJk6ghz
2020-06-25,Lysol Wipes in stock --&gt; https://t.co/jI7sKQPErp #ad
2020-06-26,"RT @kerberos007: FWIW:

very tempting to go over my 10% limit. 🙃

still waiting for my last indicator.

my super smart BTFD dog becoming a…"
2020-06-29,"RT @FatKidDeals: Switch going in and out of stock!! https://t.co/8hh8VJmtDM
           
Keep refreshing/trying to add to cart- might take a…"
2020-06-30,"RT @FatKidDeals: Switch going in and out of stock!! https://t.co/8hh8VJmtDM
           
Keep refreshing/trying to add to cart- might take a…"
2020-07-01,"RT @OphirGottlieb: Fastly Has Sustainable Product Differentiation, Analyst Says In Upgrade Of Cloud Stock $AMZN $FSLY $MSFT https://t.co/H7…"
2020-07-02,"RT @FatKidDeals: Switch going in and out of stock!! https://t.co/8hh8VJmtDM
           
Keep refreshing/trying to add to cart- might take a…"
2020-07-06,"RT @FatKidDeals: Switch going in and out of stock!! https://t.co/8hh8VJmtDM
           
Keep refreshing/trying to add to cart- might take a…"
2020-07-07,"Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)

IN STOCK for $299.99!

👉… https://t.co/wd5KC1XMcg"
2020-07-08,"RT @FatKidDeals: Switch going in and out of stock!! https://t.co/8hh8VJmtDM
           
Keep refreshing/trying to add to cart- might take a…"
2020-07-09,"Switch going in and out of stock!! https://t.co/8hh8VJmtDM
           
Keep refreshing/trying to add to cart- might… https://t.co/17fz4RNy1a"
2020-07-10,"Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)

IN STOCK for $299.99!

👉… https://t.co/3JjKO4A4MH"
2020-07-13,https://t.co/uFuxkWHorn Sports related stock talk and more $NKE $UAA $AMZN $DIS $TWC $AAPL $TSLA $MSFT $KODK $PFE… https://t.co/95WKkpqCX3
2020-07-14,"RT @DearAuntCrabby: All women's sizes now in stock

https://t.co/eTrUvHkhLa https://t.co/pjk5PYJ5iH"
2020-07-15,"RT @StockDweebs: Update on weekly stock picks (pinned tweet):

$AMZN - consolidating 
$PTON - consolidating
$CRM - consolidating
$DG - tryi…"
2020-07-16,"For your shipping needs 📦

ROLLO Label Printer Back in stock for $199.99!! (retail: $299.99)… https://t.co/DAT9wtTb8R"
2020-07-17,$AMZN - AWS Announces General Availability of Amazon EBS io2 Volume https://t.co/tpAxHcoD8W
2020-07-20,$AMZN has been a monster mover in this market. Stock recently broke out of a trading range. It's been in a pendant… https://t.co/QHo7febCzX
2020-07-21,"@gartmartin9 @dlippman That's not how I interpret what he is saying. He is saying he: 
1) bought Amazon stock 
2) s… https://t.co/bCSOWQHICU"
2020-07-22,"Amazon #1 Selling Dress is Back In Stock!!!!

VintageClothing Women's Floral Maxi Dresses Boho Button Up Split, Bea… https://t.co/l1X9udWRJG"
2020-07-23,"RT @Deals_Opedia: Steal!

Stay protected at home by grabbing a RING Doorbell on sale for just $59.99!

** under retail! ONLY 16 LEFT in sto…"
2020-07-24,"RT @Deals_Opedia: Nintendo Switches in stock!

Going quickly so grab yours now!

$299

https://t.co/dYDhqfwsUe https://t.co/bQRVAhihW3"
2020-07-27,"RT @Deals_Opedia: USED Nintendo Switch in Grey!

Grab it for $236!

ONLY 5 Left in STOCK

https://t.co/9EdSXKNcXp https://t.co/XMyb2rn8FI"
2020-07-28,$snow the new hot IPO. Should come out near 20-25B cap. Really pricey and don’t like that they rely on $amzn infras… https://t.co/ECgQSLXlka
2020-07-29,"$AMZN Sentiment is somewhat positive today.
News mentions: positive (14), negative (3), neutral (18)
Sentiment scor… https://t.co/FsD3TXSfqO"
2020-07-30,"Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)

IN STOCK for $299.99!

👉… https://t.co/wYmqK0PPZN"
2020-07-31,Fastly Stock Has Fallen Sharply but This Analyst Is a Bull $FSLY $MSFT $AMZN https://t.co/TbxIK73dvu
2020-08-03,"RT @StockDweebs: Update on weekly stock picks (pinned tweet):

$AMZN - consolidating 
$PTON - consolidating
$CRM - consolidating
$DG - tryi…"
2019-12-31,"Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)

IN STOCK for $299.99!

👉… https://t.co/chxh3gqKmi"
2020-01-02,"RT @StockDweebs: Update on weekly stock picks (pinned tweet):

$AMZN - consolidating 
$PTON - consolidating
$CRM - consolidating
$DG - tryi…"
2020-01-03,"RT @kerberos007: FWIW:

very tempting to go over my 10% limit. 🙃

still waiting for my last indicator.

my super smart BTFD dog becoming a…"
2020-01-06,"FWIW:

very tempting to go over my 10% limit. 🙃

still waiting for my last indicator.

my super smart BTFD dog beco… https://t.co/nklL3jeqFv"
2020-01-07,"@waltshaub Dejoy now claims he sold AMZN call options at a strike of 1960 when stock traded around 3000?

More like… https://t.co/uleW6WrJHR"
2020-01-08,"$KR, $WST and $AMZN are amongst the strongest stocks in the market, nearing a new high. https://t.co/EddGf6Rxji"
2020-01-09,"The US edition blu-ray has been out of stock for quite a while not but looks like it's back in, and I just orderd m… https://t.co/AmBLievLTk"
2020-01-10,Bet Dejoy know how much his options on AMZN stock are worth. https://t.co/XdrCptysWO
2020-01-13,#Amazon $AMZN Has A Good #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Weak; movin… https://t.co/DJn62iwYa9
2020-01-14,"RT @StockDweebs: Update on weekly stock picks (pinned tweet):

$AMZN - consolidating 
$PTON - consolidating
$CRM - consolidating
$DG - tryi…"
2020-01-15,"RT @Wario64: Nintendo Switch Neon up on Amazon ($299, going in-out of stock) https://t.co/mBWkIxDkHc https://t.co/bkz4DGnqCR"
2020-01-16,"Brita Tap Water Filter System, Water Faucet Filtration System Back in stock for $15.99!!

https://t.co/9EqKzEBJu4 https://t.co/pKmNEFTWtK"
2020-01-17,"RT @TBPInvictus: I am seeing a ton of hot takes on DeJoy and his $AMZN stock and option positions. 

One of them may even be right, but I’m…"
2020-01-21,"RT @MinteractApp: #Options Flow Grid Update $AMZN #OptionsTrading #Amazon Shares ⬆️0.67% to $3,306.79 #OptionsFlow #optiontrading #amazonfr…"
2020-01-22,"RT @MinteractApp: Monday's Top Flow in S&amp;P 500 #SP500, Buy Flow and Sell Flow $AMZN $BA $NKE $NVDA $CMCSA $GOOG $PH $AMAT $KO $T $AAPL $MSF…"
2020-01-23,"RT @MinteractApp: Monday's Top Flow in #StockMarket, Buy Flow and Sell Flow $AMZN $SPY $BABA $LQD $GOOGL $JNK $BA $ANGL $XLF $NKE $AAPL $MS…"
2020-01-24,"RT @MinteractApp: Monday's Top Flow in #NASDAQ #NASDAQ100, Buy Flow and Sell Flow $AMZN $NVDA $CMCSA $GOOG $AMAT $FISV $MCHP $EBAY $STVI $A…"
2020-01-27,"Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)

IN STOCK for $299.99!

👉… https://t.co/NURpXeDO9p"
2020-01-28,"RT @MinteractApp: Monday's Top Flow in #StockMarket, Buy Flow and Sell Flow $AMZN $SPY $BABA $LQD $GOOGL $JNK $BA $ANGL $XLF $NKE $AAPL $MS…"
2020-01-29,"RT @MinteractApp: Monday's Top Flow in #NASDAQ #NASDAQ100, Buy Flow and Sell Flow $AMZN $NVDA $CMCSA $GOOG $AMAT $FISV $MCHP $EBAY $STVI $A…"
2020-01-30,"RT @MinteractApp: Monday's Top Flow in #consumer discretionary sector, Buy Flow &amp; Sell Flow $AMZN $NKE $CMCSA $DIS $MCD $ORLY $TIF $TSCO $O…"
2020-01-31,"RT @MinteractApp: Monday's Top Flow in S&amp;P 500 #SP500, Buy Flow and Sell Flow $AMZN $BA $NKE $NVDA $CMCSA $GOOG $PH $AMAT $KO $T $AAPL $MSF…"
2020-02-03,"Wahl Color Pro back in stock!!

https://t.co/EWulBQaqsg https://t.co/n5b3H2ZujA"
2020-02-04,"I am seeing a ton of hot takes on DeJoy and his $AMZN stock and option positions. 

One of them may even be right, but I’m not sure which."
2020-02-05,"#Options Flow Grid Update $AMZN #OptionsTrading #Amazon Shares ⬆️0.67% to $3,306.79 #OptionsFlow #optiontrading… https://t.co/57vVoN7f3Y"
2020-02-06,"Inflatable Pools in stock!! 🏊 

Homech $93 - https://t.co/202BbxMJe0

Sable $119 - https://t.co/yb2CxmSkzz

GooGo $… https://t.co/71jBAs8MLB"
2020-02-07,@djtgallagher Gotta wonder if Bezos split the stock if $AMZN would be entering the Dow right now.
2020-02-10,Buncha low stock flight sticks on amzn rn.
2020-02-11,"RT @StockDweebs: Update on weekly stock picks (pinned tweet):

$AMZN - consolidating 
$PTON - consolidating
$CRM - consolidating
$DG - tryi…"
2020-02-12,"RT @OphirGottlieb: Fastly Has Sustainable Product Differentiation, Analyst Says In Upgrade Of Cloud Stock $AMZN $FSLY $MSFT https://t.co/H7…"
2020-02-13,"Monday's Top Flow in #consumer discretionary sector, Buy Flow &amp; Sell Flow $AMZN $NKE $CMCSA $DIS $MCD $ORLY $TIF… https://t.co/NpZ6hXJZyE"
2020-02-14,"RT @Wario64: Nintendo Switch Neon up on Amazon ($299, going in-out of stock) https://t.co/mBWkIxDkHc https://t.co/bkz4DGnqCR"
2020-02-18,"Stocks: Make Money! Top 10 Simple Secrets for Penny Stocks, Investing and Stock Trading https://t.co/eYVHIm8crr #stocks #money #pennystocks"
2020-02-19,"@james_carter89 @JonahLupton Have to think many are saving their splits for a rainy day or bad quarter. 

Like the… https://t.co/hoxdbQXfGo"
2020-02-20,"RT @Wario64: Nintendo Switch Neon up on Amazon ($299, going in-out of stock) https://t.co/mBWkIxDkHc https://t.co/bkz4DGnqCR"
2020-02-21,"RT @FatKidDeals: Switch going in and out of stock!! https://t.co/8hh8VJmtDM

Keep refreshing/trying to add to cart- might take a while!"
2020-02-24,"RT @OphirGottlieb: Fastly Has Sustainable Product Differentiation, Analyst Says In Upgrade Of Cloud Stock $AMZN $FSLY $MSFT https://t.co/H7…"
2020-02-25,"RT @Wario64: Nintendo Switch Neon up on Amazon ($299, going in-out of stock) https://t.co/mBWkIxDkHc https://t.co/bkz4DGnqCR"
2020-02-26,"RT @PsychoTrader00: $GM broke 200MA (yellow line) with conviction. Paired with 20MA (purple) breaking through 50MA (blue) on uptrend, if th…"
2020-02-27,"Stock Market Denim Hats Washed Retro Baseball Cap

https://t.co/UszhbGZ6j9

#thestockmonkey #amazon #stocks… https://t.co/qxZieFgItf"
2020-02-28,"RT @FatKidDeals: Switch going in and out of stock!! https://t.co/8hh8VJmtDM

Keep refreshing/trying to add to cart- might take a while! htt…"
2020-03-02,"RT @FatKidDeals: Switch going in and out of stock!! https://t.co/8hh8VJmtDM

Keep refreshing/trying to add to cart- might take a while! htt…"
2020-03-03,"Switch going in and out of stock!! https://t.co/8hh8VJmtDM

Keep refreshing/trying to add to cart- might take a whi… https://t.co/S4IszWXF2A"
2020-03-04,"RT @StockDweebs: Update on weekly stock picks (pinned tweet):

$AMZN - consolidating 
$PTON - consolidating
$CRM - consolidating
$DG - tryi…"
2020-03-05,Weyland Tech (OTC: $WEYL) NEXT SUPER STOCK #livestream august 20 https://t.co/e4iocJoPm6 via @YouTube #ecomm in… https://t.co/Yl61T12Z90
2020-03-06,"RT @MinteractApp: Monday's Top Flow in #NASDAQ #NASDAQ100, Buy Flow and Sell Flow $AMZN $NVDA $CMCSA $GOOG $AMAT $FISV $MCHP $EBAY $STVI $A…"
2020-03-09,"RT @PsychoTrader00: $GM broke 200MA (yellow line) with conviction. Paired with 20MA (purple) breaking through 50MA (blue) on uptrend, if th…"
2020-03-10,"Don't forget I have a new stock channel.
Dre Trades II.  Going live in 5min
https://t.co/v9qLprOuID

$spy $tsla… https://t.co/8u4i93V6ri"
2020-03-11,"RT @StockDweebs: My top stock picks this week:

$AMZN - 4%+
$PTON - 6%+
$CRM - 6%+
$DG - 11%+
$MSFT - 5%+

My top watch-list stock picks th…"
2020-03-12,"After Unexpectedly Strong Q2, Nokia Has Breakthrough Potential -- my article for @investorplace… https://t.co/qRVHau6Itr"
2020-03-13,RT @chigrl: AMZN moving like a penny stock today
2020-03-16,The Stock Market Has Bad Breadth -- my article for @crushthestreet https://t.co/O4cZnZGGpf $SPY $QQQ $DJIA $DIA… https://t.co/gpUmnRHDQa
2020-03-17,"@tedhingley @AberlourVC 10 Year Old is one of my all time favourites Teddy, a much loved dram in this house. It's b… https://t.co/Q8B6AuNVZ9"
2020-03-18,"Monday's Top Flow in S&amp;P 500 #SP500, Buy Flow and Sell Flow $AMZN $BA $NKE $NVDA $CMCSA $GOOG $PH $AMAT $KO $T… https://t.co/x0Hdd7C9fH"
2020-03-19,"Monday's Top Flow in #NASDAQ #NASDAQ100, Buy Flow and Sell Flow $AMZN $NVDA $CMCSA $GOOG $AMAT $FISV $MCHP $EBAY… https://t.co/Jqx24m7sID"
2020-03-20,"Monday's Top Flow in #StockMarket, Buy Flow and Sell Flow $AMZN $SPY $BABA $LQD $GOOGL $JNK $BA $ANGL $XLF $NKE… https://t.co/kalfXFVW0z"
2020-03-23,"wowwwwwwww Boooooom nice call, room is on fire
$AAPL $AMZN $MSFT $FB $NVDA $GOOGL $AMD $TSLA $BABA $PYPL $TWTR $BA… https://t.co/LEODbLl0xt"
2020-03-24,"RT @FatKidDeals: Wahl Color Pro back in stock!!

https://t.co/EWulBQaqsg https://t.co/7cAh8PrT1G"
2020-03-25,@cnbc Sarah - nice job of vouching that CNBC is echoing Wall Street bs of low taxes for business ! When the taxes w… https://t.co/tRsx4l3rbo
2020-03-26,"Back in stock!!!

12ct of Hand Sanitizer!!!

https://t.co/1UKsUE3cCs

#BwcDeals #Deals #dailydeals… https://t.co/bwq0xV0UL4"
2020-03-27,"RT @OphirGottlieb: Fastly Has Sustainable Product Differentiation, Analyst Says In Upgrade Of Cloud Stock $AMZN $FSLY $MSFT https://t.co/H7…"
2020-03-30,"RT @OphirGottlieb: Fastly Has Sustainable Product Differentiation, Analyst Says In Upgrade Of Cloud Stock $AMZN $FSLY $MSFT https://t.co/H7…"
2020-03-31,"RT @StockDweebs: Update on weekly stock picks (pinned tweet):

$AMZN - consolidating 
$PTON - consolidating
$CRM - consolidating
$DG - tryi…"
2020-04-01,"RT @StockDweebs: Update on weekly stock picks (pinned tweet):

$AMZN - consolidating 
$PTON - consolidating
$CRM - consolidating
$DG - tryi…"
2020-04-02,In and out of stock regularly: Medpride Vinyl Gloves Box of 100 Non-Sterile Disposable Gloves| #cleaning #gloves… https://t.co/cAJWVVvhlT
2020-04-03,"Wahl Color Pro back in stock!!

https://t.co/EWulBQaqsg https://t.co/7cAh8PrT1G"
2020-04-06,"RT @StockDweebs: Update on weekly stock picks (pinned tweet):

$AMZN - consolidating 
$PTON - consolidating
$CRM - consolidating
$DG - tryi…"
2020-04-07,"RT @StockDweebs: Update on weekly stock picks (pinned tweet):

$AMZN - consolidating 
$PTON - consolidating
$CRM - consolidating
$DG - tryi…"
2020-04-08,"RT @StockDweebs: Update on weekly stock picks (pinned tweet):

$AMZN - consolidating 
$PTON - consolidating
$CRM - consolidating
$DG - tryi…"
2020-04-09,"$AMZN closes below its opening price unable to hold early session gains: https://t.co/E5TSuUYhYy
Sentiment: Neutral #AMZN #Amazon"
2020-04-13,"RT @StockDweebs: Update on weekly stock picks (pinned tweet):

$AMZN - consolidating 
$PTON - consolidating
$CRM - consolidating
$DG - tryi…"
2020-04-14,"RT @StockDweebs: Update on weekly stock picks (pinned tweet):

$AMZN - consolidating 
$PTON - consolidating
$CRM - consolidating
$DG - tryi…"
2020-04-15,"RT @StockDweebs: Update on weekly stock picks (pinned tweet):

$AMZN - consolidating 
$PTON - consolidating
$CRM - consolidating
$DG - tryi…"
2020-04-16,"RT @StockDweebs: Update on weekly stock picks (pinned tweet):

$AMZN - consolidating 
$PTON - consolidating
$CRM - consolidating
$DG - tryi…"
2020-04-17,"RT @StockDweebs: Update on weekly stock picks (pinned tweet):

$AMZN - consolidating 
$PTON - consolidating
$CRM - consolidating
$DG - tryi…"
2020-04-20,"RT @StockDweebs: Update on weekly stock picks (pinned tweet):

$AMZN - consolidating 
$PTON - consolidating
$CRM - consolidating
$DG - tryi…"
2020-04-21,"RT @StockDweebs: Update on weekly stock picks (pinned tweet):

$AMZN - consolidating 
$PTON - consolidating
$CRM - consolidating
$DG - tryi…"
2020-04-22,"Update on weekly stock picks (pinned tweet):

$AMZN - consolidating 
$PTON - consolidating
$CRM - consolidating
$DG… https://t.co/L5dSm9B99g"
2020-04-23,@RepAOC He owns no stock or interest in AMZN
2020-04-24,"Back in stock Grab fast!

Western Digital Elements 4TB Portable External Hard Drive (Black) for ₹5,299 

https://t.co/Y47YFeLxXs"
2020-04-27,"RT @GeoTrager: @Amy_Siskind Sounds like he sold his AMZN stock , then bought calls on AMZN to close out the covered calls he sold on his st…"
2020-04-28,Weekly Stock Market Review: ✅Week #35✅ Stay Ahead Of The Curve✅Beat The Market With AI ✅ https://t.co/QXVqrirMS8… https://t.co/G4PYu6na0W
2020-04-29,@JeffBezos so... how bout that $AMZN stock split? 69 for 1?
2020-04-30,RT @chigrl: AMZN moving like a penny stock today
2020-05-01,Adjustable 66LB Dumbbell Weight Set w/ 4 Spinlock Collars &amp; 2 Connector Options in stock for $109.99!!… https://t.co/AzmTQi8Mfi
2020-05-04,Here's how Apple's four-for-one stock split works https://t.co/vjpkHLfa34 $aapl $tsla $amzn $fb
2020-05-05,"Amazon #1 Selling Dress is Back In Stock!!!!

VintageClothing Women's Floral Maxi Dresses Boho Button Up Split, Bea… https://t.co/3Xnf52jNCB"
2020-05-06,@NAACP @RashidaTlaib You have it wrong about Postmasters Amazon stock holdings. He owned the stock and wrote (sold)… https://t.co/xNHAZfvNmN
2020-05-07,When will $AMZN announce its stock split to pump the stock price?
2020-05-08,Amazon Stock Is Overbought and Overvalued https://t.co/JcMJFjj6fb
2020-05-11,$AMZN  isn't the only tech stock near a buy zone. See other tech and non-tech stocks setting up.… https://t.co/gLpUBrtDNW
2020-05-12,Just openned a call spread on $AMZN. It’s the only big-ticket name that’s missing a stock split (plus I like the na… https://t.co/hQBVC9dGEx
2020-05-13,"@Amy_Siskind Sounds like he sold his AMZN stock , then bought calls on AMZN to close out the covered calls he sold… https://t.co/lBuMA3M5n4"
2020-05-14,#Options Flow Stream Update $AMZN $TSLA $NFLX $SPY $QQQ $SPX #OptionsTrading #OptionsFlow #optionstrade… https://t.co/IWgX3WemsL
2020-05-15,BREAKING NEWS:   POSTMASTER GENERAL DEJOY OWNS COVERED STOCK OPTION CALLS IN AMAZON STOCK. TICKER SYMBOL: AMZN THE… https://t.co/h0JEFTrOb7
2020-05-18,"For your shipping needs 📦

ROLLO Label Printer Back in stock for $199.99!! (retail: $299.99)… https://t.co/WamsXHuwPe"
2020-05-19,@RepRashida this aftnoon you accused DeJoy on buying &amp; holding AMZN call options and/or AMZN stock.  DeJoy explaine… https://t.co/uPpykz2NUn
2020-05-20,"RT @MITickWatcher: #Options Flow Grid Update $AMZN #OptionsTrading #Amazon Shares 🔻0.1% to $3,281.95 #OptionsFlow #optiontrading #amazonfre…"
2020-05-21,"#Options Flow Grid Update $AMZN #OptionsTrading #Amazon Shares 🔻0.1% to $3,281.95 #OptionsFlow #optiontrading… https://t.co/IV3rdgQSfo"
2020-05-22,got out of $AMZN. Will reconsider if they announce a stock-split
2020-05-26,"RT @OphirGottlieb: Fastly Has Sustainable Product Differentiation, Analyst Says In Upgrade Of Cloud Stock $AMZN $FSLY $MSFT https://t.co/H7…"
2020-05-27,"Pantry products - fresh stock at 45-50% off - Special discount for BOB and Visa Cards

https://t.co/kitaexGzct"
2020-05-28,"Back in stock!!

Wahl Fade Cut Haircutting Kit for $33.75!!

https://t.co/i8slifPEgy

#freebies #deals #deal… https://t.co/ZmX4JZY6xI"
2020-05-29,"Pantry : New Stock Added

Amazon Brand - Upto 45% Off

https://t.co/9uqwFmN0Sq https://t.co/vfKo27E39K"
2020-06-01,"Pantry : New Stock Added

Check health &amp; beauty and grocery link

https://t.co/gRhXZBuSHi"
2020-06-02,"RT @OphirGottlieb: Fastly Has Sustainable Product Differentiation, Analyst Says In Upgrade Of Cloud Stock $AMZN $FSLY $MSFT https://t.co/H7…"
2020-06-03,"AAPL $2 Trillion ; AMZN next in line? ⁣
⁣
TSLA &amp; AAPL stock split ; AMZN next in line? ⁣
⁣
🤫⁣
⁣
Link in Bio to pre… https://t.co/AGtiKyiP0z"
2020-06-04,"RT @jmillz1957: Stock market tips for the week 💎 

-look out for $amzn

-nasdaq and spy are climbing

-deadline for $aapl stock split is to…"
